"","teach","class.type","class.per","pre.2","pre.4","Q2A1","Q2A2","Q2A3","Q2A4","Q2A5","Q2A6","Q4A1","Q4A2","Q4A3","Q4A4","Q4A5","Q4A6","Q4A7","Q4_Fac1_Score","Q4_Fac2_Score","Q2_1_Fac_Score","Q2_2Fac_Fac1_Score","Q2_2Fac_Fac2_Score"
"737",3,2,0.141771134,2.693493295,0.784985136,1,1,0,0,1,1,5,3,5,3,3,1,5,-0.0936781356758963,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"738",3,2,0.272505968,2.263778168,0.087582801,1,1,0,1,1,1,5,5,1,3,4,1,5,-0.85603797255497,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"739",3,2,0.438386892,1.621875675,-0.045841402,1,1,1,1,0,1,5,5,3,1,5,2,3,-0.648460773649967,-2.17240806379916,0.618471880368537,7.53230675054617e-05,0.654996241765911
"740",3,2,0.717984147,3.081300194,0.195730768,1,1,1,1,0,1,5,5,1,1,5,1,3,-1.04323423993162,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"741",3,2,0.947155258,3.237917751,-0.505795133,1,1,1,1,1,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"742",3,2,0.734263424,2.459497249,-0.22462332,1,1,0,1,1,1,3,5,4,2,4,1,1,-1.3884666837332,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"743",3,2,0.275894199,1.843781195,-0.690521053,1,1,1,1,0,1,3,5,3,1,5,1,3,-1.04323423993162,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"744",3,2,0.424292303,2.630772449,-0.848109553,1,1,1,1,1,1,5,5,5,3,5,1,3,-0.0936781356758963,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"745",3,2,0.394278775,1.70746938,-0.093536138,1,1,0,0,0,1,5,3,3,1,5,1,5,-0.0936781356758963,-2.99201016400882,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"746",3,2,0.812650119,2.843872677,-0.225690548,1,1,0,1,1,1,5,5,4,1,5,3,2,-0.648460773649967,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"747",3,2,0.289101261,2.353689688,0.840712718,1,1,0,1,0,1,5,5,5,1,5,3,3,-0.0936781356758963,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"748",3,2,0.590284807,2.473886598,-0.333986516,1,1,0,1,1,1,5,5,3,3,5,3,5,-0.0936781356758963,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"749",3,2,0.752702108,3.614218876,0.453947808,1,1,1,1,0,1,5,5,3,3,5,3,5,-0.0936781356758963,-1.56581225366612,0.618471880368537,7.53230675054617e-05,0.654996241765911
"750",3,2,0.757547565,3.976367466,1.644609639,1,1,1,0,1,1,5,5,5,5,5,3,5,0.9266933280179,-1.11158532195804,0.471563085845629,7.53230675054617e-05,0.493015974581274
"751",3,2,0.154714225,1.699364976,-0.086744509,1,1,0,1,0,1,5,5,4,5,5,1,3,-0.405406462406962,-1.56581225366612,0.201954427153208,7.53230675054617e-05,0.228909840824867
"752",3,2,0.069134967,-0.07464401,-1.432802833,1,0,0,0,0,1,3,5,1,1,3,1,3,-1.73034468743594,-2.41763584278387,-0.751821144860298,-0.700521104254516,-0.572480043784732
"753",3,2,0.140080535,2.02472531,-0.148576635,1,1,0,1,1,1,3,5,3,3,1,1,3,-1.73034468743594,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"754",3,2,0.537567661,2.983359057,0.499968605,1,1,0,0,1,1,3,5,5,3,4,3,5,-0.405406462406962,-1.56581225366612,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"755",3,2,0.363998579,2.223458874,0.962068954,1,1,0,1,1,1,3,3,5,3,3,3,3,-1.04323423993162,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"756",3,2,0.36681434,3.118494137,0.796555655,1,1,0,1,0,1,5,5,5,1,5,3,4,0.39497379111749,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"757",3,2,0.831310983,3.036082736,-0.455368027,1,1,1,0,1,1,5,5,3,1,3,1,5,-0.648460773649967,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"758",3,2,0.068509883,1.543831532,-0.485425714,1,1,0,0,1,1,5,5,2,2,4,3,1,-1.3884666837332,-1.75758353508006,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"759",3,2,0.926558842,3.323840915,0.138830713,1,1,0,1,1,1,5,5,4,1,5,1,4,-0.0936781356758963,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"760",3,2,0.411288052,-0.120898636,-1.727891467,1,1,0,0,0,1,5,5,1,1,1,1,4,-1.55738901126244,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"761",3,2,0.937525762,2.739188796,-0.869538261,1,1,1,1,0,1,5,5,3,1,3,1,3,-1.04323423993162,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"762",3,2,0.22224942,2.735941059,0.207972412,1,1,0,1,0,1,5,5,3,1,4,1,5,-0.405406462406962,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"763",3,2,0.775012424,2.455309669,-0.198604615,1,1,1,1,0,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"764",3,2,0.3192351,3.21378715,0.651183204,1,1,1,1,1,1,5,3,3,1,3,1,3,-1.04323423993162,-2.99201016400882,1.18048768983452,7.53230675054617e-05,1.19952925649464
"765",3,2,0.847319925,3.504801688,0.802942897,1,1,1,1,1,1,5,5,5,1,5,3,4,0.39497379111749,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"766",3,2,0.692575583,3.27691317,-0.149969952,1,1,1,1,1,1,5,5,3,1,5,3,4,-0.405406462406962,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"767",3,2,0.163019197,0.986470448,0.012396968,1,1,0,0,0,1,5,5,3,3,5,1,3,-0.648460773649967,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"768",3,2,0.097312475,1.665073493,0.286651248,1,1,1,1,0,1,5,5,5,5,5,3,3,-0.0936781356758963,-1.11158532195804,0.618471880368537,7.53230675054617e-05,0.654996241765911
"769",3,2,0.763856832,3.199741075,-0.460982437,1,1,0,1,1,1,5,5,5,1,3,1,5,-0.0936781356758963,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"770",3,2,0.619518562,2.972932862,0.318565625,1,1,0,1,1,1,3,3,5,4,3,1,5,-0.648460773649967,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"771",3,2,0.082323218,1.275438085,-0.916159298,1,1,0,1,0,1,5,5,5,1,2,1,5,-0.405406462406962,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"772",3,2,0.358512643,1.592965215,-0.892699086,1,0,1,1,1,1,3,3,2,1,4,1,3,-1.3884666837332,-2.99201016400882,-0.516171049591925,-0.700521104254516,1.19952925649464
"773",3,2,0.917866027,2.969749785,-0.087654883,1,1,0,0,1,1,5,5,1,3,5,3,3,-1.04323423993162,-1.56581225366612,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"774",3,2,0.68632459,2.445367896,-0.989695897,1,1,0,1,1,1,5,5,3,1,3,1,5,-0.648460773649967,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"775",3,2,0.748326796,3.497406756,0.629314391,1,1,1,1,1,1,5,3,3,1,5,3,5,-0.0936781356758963,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"776",3,2,0.750243084,3.150875516,0.870364766,1,1,1,1,1,1,5,5,3,3,3,1,5,-0.648460773649967,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"777",3,2,0.442845241,1.239662833,-0.499726803,1,1,0,1,1,1,5,5,3,1,3,3,5,-0.648460773649967,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"778",3,2,0.103396047,3.546452164,0.480173782,1,1,1,1,0,1,5,5,5,2,5,1,3,-0.0936781356758963,-2.17240806379916,0.618471880368537,7.53230675054617e-05,0.654996241765911
"779",3,2,0.564263311,2.853137484,0.64447798,1,1,0,1,0,1,5,5,3,1,1,1,3,-1.3884666837332,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"780",3,2,0.426073556,1.778505477,0.028444706,1,1,0,1,0,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"781",3,2,0.540945905,2.983923988,-0.093484037,1,1,1,0,1,1,3,5,5,1,4,1,3,-0.85603797255497,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"782",3,2,0.112002278,1.750806735,0.414532599,1,1,0,0,1,1,3,3,3,1,3,1,5,-1.04323423993162,-2.99201016400882,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"783",3,2,0.86134669,2.867509829,-0.470584746,1,1,0,0,1,1,5,5,3,1,5,1,3,-0.648460773649967,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"784",3,2,0.608049823,3.120430835,-0.559154734,1,1,0,0,1,1,5,5,3,1,2,1,3,-1.21871557512806,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"785",3,2,0.509702113,1.873722156,-0.640710757,1,1,1,1,0,1,3,5,5,3,3,3,5,-0.648460773649967,-1.56581225366612,0.618471880368537,7.53230675054617e-05,0.654996241765911
"786",3,2,0.251050337,0.46919495,-0.555812478,1,1,0,0,0,1,4,5,3,1,1,1,4,-1.3884666837332,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"787",3,2,0.93713537,4.66828617,1.099708326,1,1,1,1,1,1,5,4,3,3,5,5,5,-0.0936781356758963,-1.36113031943693,1.18048768983452,7.53230675054617e-05,1.19952925649464
"788",3,2,0.785142008,3.910861877,0.43880695,1,1,1,1,1,1,1,5,3,5,3,3,5,-1.3884666837332,-1.11158532195804,1.18048768983452,7.53230675054617e-05,1.19952925649464
"789",3,2,0.805303841,3.33964248,0.228671062,1,1,1,0,1,1,5,3,1,1,3,2,5,-1.04323423993162,-2.6880809911662,0.471563085845629,7.53230675054617e-05,0.493015974581274
"790",3,2,0.809887566,2.429262351,-0.695910769,1,1,1,0,1,1,5,5,3,1,3,1,5,-0.648460773649967,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"791",3,2,0.475118002,3.862239316,1.214333021,1,1,1,1,1,1,5,2,4,3,3,1,5,-0.405406462406962,-2.6880809911662,1.18048768983452,7.53230675054617e-05,1.19952925649464
"792",3,2,0.06017901,3.367346716,0.647856357,1,1,1,0,1,1,5,3,5,1,5,3,5,0.9266933280179,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"793",3,2,0.118901636,2.390326957,-0.306930324,1,0,1,0,0,1,5,5,5,1,3,1,3,-0.648460773649967,-2.41763584278387,-0.701970761654241,-0.700521104254516,0.0557363887700542
"794",3,2,0.779178716,3.107825579,-0.567676416,1,1,1,1,1,1,5,5,5,1,5,1,5,0.9266933280179,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"795",3,2,0.261635348,1.520614081,-0.88181595,1,1,0,1,1,1,4,5,1,1,2,1,3,-1.73034468743594,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"796",3,2,0.934969428,3.98294972,0.030371505,1,1,1,1,1,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"797",3,2,0.827353927,2.506444248,-0.244448687,1,1,1,1,0,1,5,5,5,1,3,3,2,-0.85603797255497,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"798",3,2,0.661630965,2.110733386,0.091951816,1,1,0,0,0,1,4,5,3,3,5,1,5,-0.405406462406962,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"799",3,2,0.563949741,2.657331171,-0.022654487,1,1,1,1,0,1,5,4,3,1,5,1,5,-0.0936781356758963,-2.6880809911662,0.618471880368537,7.53230675054617e-05,0.654996241765911
"800",3,2,0.867057808,3.101150023,-0.203022837,1,1,1,0,1,1,5,5,5,2,2,1,5,-0.405406462406962,-2.17240806379916,0.471563085845629,7.53230675054617e-05,0.493015974581274
"801",3,2,0.532854653,2.874277724,-0.090309387,1,1,0,1,0,1,5,5,3,1,3,1,4,-0.85603797255497,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"802",3,2,0.888428919,3.234670951,0.148643109,1,1,0,1,1,1,5,5,1,3,3,3,5,-1.04323423993162,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"803",3,2,0.481764976,1.867561655,-0.503264319,1,1,0,1,0,1,4,5,1,1,3,1,5,-1.21871557512806,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"804",3,2,0.325540563,3.347612637,0.7915318,1,1,1,1,1,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"805",3,2,0.648891059,1.326714152,-0.880236394,1,1,0,0,1,1,5,5,3,3,5,3,5,-0.0936781356758963,-1.56581225366612,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"806",3,2,0.861567799,4.106043641,0.921566763,1,1,1,1,1,1,5,2,5,3,5,2,5,0.9266933280179,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"807",3,2,0.685983114,3.307594852,0.187598755,1,1,1,1,0,1,5,5,4,3,3,1,5,-0.405406462406962,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"808",3,2,0.716860797,2.553653607,-0.502659257,1,1,1,1,1,1,5,4,3,1,3,1,5,-0.648460773649967,-2.6880809911662,1.18048768983452,7.53230675054617e-05,1.19952925649464
"809",3,2,0.733250556,2.844545935,-0.150965661,1,1,1,1,1,1,4,1,3,1,4,1,5,-0.648460773649967,-3.85537152645194,1.18048768983452,7.53230675054617e-05,1.19952925649464
"810",3,2,0.571818126,2.615267038,0.342589612,1,1,0,0,1,1,5,5,5,3,5,1,3,-0.0936781356758963,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"811",3,2,0.665339659,2.812674384,-1.00900754,1,1,0,0,1,1,5,5,5,1,5,1,4,0.39497379111749,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"812",3,2,0.085934348,2.586846151,0.569252956,1,1,0,0,1,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"813",3,2,0.62500938,2.118571483,-0.078185406,1,1,0,1,0,1,5,5,5,1,5,2,3,-0.0936781356758963,-2.17240806379916,0.201954427153208,7.53230675054617e-05,0.228909840824867
"814",3,2,0.098244577,2.274621092,0.457305176,1,1,0,1,1,1,5,5,5,3,3,1,5,-0.0936781356758963,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"815",3,2,0.444879236,2.783024748,0.594191464,1,1,1,1,1,1,5,5,3,1,5,1,3,-0.648460773649967,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"816",3,2,0.358829811,3.489240134,0.659794236,1,1,1,1,0,1,5,2,5,3,5,1,5,0.9266933280179,-2.6880809911662,0.618471880368537,7.53230675054617e-05,0.654996241765911
"817",3,2,0.891649108,2.921752135,-0.004890085,1,1,0,0,1,1,5,5,3,1,5,3,5,-0.0936781356758963,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"818",3,2,0.498234529,2.867485895,0.445235884,1,1,0,0,1,1,5,5,3,3,3,1,5,-0.648460773649967,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"819",3,2,0.122799067,2.229666368,0.414117133,1,1,1,1,1,1,5,5,3,1,5,3,5,-0.0936781356758963,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"820",3,2,0.252148783,4.314849439,1.678317004,1,1,0,1,1,1,5,5,5,3,5,3,5,0.9266933280179,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"821",3,2,0.055847815,-0.014544495,-0.587391428,0,1,0,0,0,1,4,5,3,1,1,1,3,-1.55738901126244,-2.41763584278387,-0.781557363017546,-0.735944560857401,-0.572480043784732
"822",3,2,0.23799111,2.363506477,0.075683625,1,1,0,0,0,1,3,3,5,1,1,1,5,-1.04323423993162,-2.99201016400882,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"823",3,2,0.342426464,2.210177181,0.015796496,1,1,0,0,1,1,5,5,3,1,4,1,3,-0.85603797255497,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"824",3,2,0.698567514,3.602643726,1.25998469,1,1,1,1,1,1,5,3,5,1,4,3,5,0.39497379111749,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"825",3,2,0.563325416,2.30517293,-0.237424901,1,1,1,1,0,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"826",3,2,0.31642548,1.286069597,-0.697782475,0,1,0,0,0,1,5,5,5,1,4,1,5,0.39497379111749,-2.41763584278387,-0.781557363017546,-0.735944560857401,-0.572480043784732
"827",3,2,0.832573424,3.558539838,0.946141084,1,1,1,1,1,1,5,5,2,1,3,3,5,-0.85603797255497,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"828",3,2,0.853117812,2.060810896,-1.477561034,1,1,0,0,1,1,3,5,3,1,1,1,4,-1.55738901126244,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"829",3,2,0.944300341,3.074892794,-0.249203277,1,1,1,1,1,1,4,5,3,1,3,3,5,-0.85603797255497,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"830",3,2,0.431511334,2.503881625,-0.310499377,1,1,0,0,1,1,3,5,1,1,3,1,3,-1.73034468743594,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"831",3,2,0.564184202,2.989549234,0.461205296,1,1,0,1,0,1,5,5,2,3,5,3,5,-0.405406462406962,-1.56581225366612,0.201954427153208,7.53230675054617e-05,0.228909840824867
"832",3,2,0.375827305,1.351520979,-0.656662897,1,1,0,0,0,1,5,5,5,1,1,1,3,-1.04323423993162,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"833",3,2,0.806196707,2.894506376,-0.141319608,1,1,1,0,1,1,5,1,5,1,3,1,5,-0.0936781356758963,-3.85537152645194,0.471563085845629,7.53230675054617e-05,0.493015974581274
"834",3,2,0.911307268,3.195429929,0.524490805,1,1,0,1,1,1,4,5,3,3,5,3,5,-0.405406462406962,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"835",3,2,0.901508648,3.496033206,0.220127543,1,1,1,1,1,1,5,5,3,3,1,1,5,-1.04323423993162,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"836",3,2,0.636206063,2.753708701,0.484736918,1,1,0,1,0,1,5,5,5,3,4,3,3,-0.405406462406962,-1.56581225366612,0.201954427153208,7.53230675054617e-05,0.228909840824867
"837",3,2,0.328166353,2.457592803,-0.154354395,1,1,0,1,1,1,5,5,3,1,5,1,3,-0.648460773649967,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"838",3,2,0.79646296,2.597714513,-0.53252178,1,1,1,0,0,1,5,5,5,1,3,3,5,-0.0936781356758963,-1.95500140211954,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"839",3,2,0.734593539,3.765004751,0.557430169,1,1,1,0,1,1,5,5,3,1,5,1,3,-0.648460773649967,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"840",3,2,0.527958763,2.689268593,0.050180962,1,1,0,0,0,1,4,5,3,5,3,2,5,-0.85603797255497,-1.36113031943693,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"841",3,2,0.519938997,2.915217105,0.751695555,1,1,1,1,0,1,5,5,5,3,5,1,5,0.9266933280179,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"842",3,2,0.86095787,3.132497747,-0.120100667,1,1,1,1,0,1,3,5,3,1,5,2,5,-0.648460773649967,-2.17240806379916,0.618471880368537,7.53230675054617e-05,0.654996241765911
"843",3,2,0.133178716,2.069665788,0.014091459,1,1,0,1,1,1,5,5,4,2,1,1,5,-0.85603797255497,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"844",3,2,0.388569238,2.363388274,-0.002692243,1,1,0,1,1,1,5,5,5,1,5,1,3,-0.0936781356758963,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"845",3,2,0.637123128,2.168604975,-0.553691486,1,1,0,0,0,1,4,5,1,1,5,1,5,-0.85603797255497,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"846",3,2,0.223588806,3.606761729,1.113671233,1,1,1,1,1,1,5,5,1,5,5,3,3,-1.04323423993162,-1.11158532195804,1.18048768983452,7.53230675054617e-05,1.19952925649464
"847",3,2,0.831759436,3.979250097,0.671170053,1,1,0,1,1,1,5,5,3,1,5,2,5,-0.0936781356758963,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"848",3,2,0.368484229,1.608441885,-0.308432795,1,1,0,1,1,1,4,5,5,3,2,1,5,-0.648460773649967,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"849",3,2,0.889617959,4.114039952,0.901338662,1,1,0,1,1,1,5,5,3,1,5,1,3,-0.648460773649967,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"850",3,2,0.572535893,2.545578255,-0.862256855,1,1,1,1,1,1,5,5,5,1,1,1,5,-0.648460773649967,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"851",3,2,0.944551792,4.040168838,0.893379931,1,1,1,1,1,1,5,5,2,3,5,3,5,-0.405406462406962,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"852",3,2,0.430399331,1.572599133,-0.015580505,1,1,0,0,0,1,5,5,4,3,3,2,1,-1.21871557512806,-1.75758353508006,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"853",3,2,0.480523382,2.399217259,0.422465995,1,1,0,1,0,1,5,5,4,1,5,2,4,-0.0936781356758963,-2.17240806379916,0.201954427153208,7.53230675054617e-05,0.228909840824867
"854",3,2,0.323896475,2.83039388,-0.396503447,1,1,1,1,0,1,5,3,4,3,4,1,3,-0.648460773649967,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"855",3,2,0.734834277,1.919567503,-0.309759915,1,1,0,1,0,1,3,5,3,1,4,2,3,-1.21871557512806,-2.17240806379916,0.201954427153208,7.53230675054617e-05,0.228909840824867
"856",3,2,0.924424305,4.039370452,0.605113554,1,1,1,1,1,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"857",3,2,0.2182619,-0.05547972,-1.260229394,1,1,0,1,0,1,5,3,3,1,5,1,3,-0.648460773649967,-2.99201016400882,0.201954427153208,7.53230675054617e-05,0.228909840824867
"858",3,2,0.444101467,1.94039347,-0.060594469,1,1,1,1,0,1,3,5,3,1,5,1,3,-1.04323423993162,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"859",3,2,0.784801374,3.13645956,0.147723895,1,1,1,1,1,1,3,5,3,3,5,1,5,-0.648460773649967,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"860",3,2,0.55341886,2.233127539,-0.3630969,1,0,0,0,1,1,3,5,3,1,4,1,3,-1.21871557512806,-2.41763584278387,-0.698394047816031,-0.700521104254516,0.0625548426537036
"861",3,2,0.160810348,0.997484503,-0.631255021,1,1,0,0,0,1,4,5,3,1,1,1,5,-1.21871557512806,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"862",3,2,0.528759267,2.378877141,0.101228553,1,1,0,0,1,1,5,5,3,1,5,1,3,-0.648460773649967,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"863",3,2,0.20383099,2.355792876,0.511696256,1,1,1,1,1,1,5,5,4,3,3,1,5,-0.405406462406962,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"864",3,2,0.338741568,3.477794741,0.296253004,1,1,0,1,0,1,3,5,5,3,4,1,3,-0.85603797255497,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"865",3,2,0.142800935,4.6143577,1.57595203,1,1,1,1,1,1,5,3,4,3,5,3,5,0.39497379111749,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"866",3,2,0.201287638,2.131707801,-0.239539567,1,1,0,1,1,1,5,5,5,1,1,1,5,-0.648460773649967,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"867",3,2,0.396087132,2.481215164,-0.570680632,1,1,1,1,1,1,5,5,3,1,5,1,4,-0.405406462406962,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
